Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),Rho (slugs/ft^3),Absolute Viscosity,Kinematic Viscosity,Temperature (R),P_{SL} (psf),P_{Ambient} (psf),Turbulence Magnitude (ft/sec),Turbulence X Direction (deg),Wind V_{North} (ft/s),Wind V_{East} (ft/s),Wind V_{Down} (ft/s),Roll Turbulence (deg/sec),Pitch Turbulence (deg/sec),Yaw Turbulence (deg/sec),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),/fdm/jsbsim/sensor/imu/time_us,/fdm/jsbsim/sensor/imu/accelX_true_fps2,/fdm/jsbsim/sensor/imu/accelY_true_fps2,/fdm/jsbsim/sensor/imu/accelZ_true_fps2,/fdm/jsbsim/sensor/gps/time_us,/fdm/jsbsim/sensor/gps/lat_true_rad,/fdm/jsbsim/sensor/gps/long_true_rad,/fdm/jsbsim/sensor/gps/alt_true_m,/fdm/jsbsim/sensor/gps/vNorth_true_mps,/fdm/jsbsim/sensor/gps/vEast_true_mps,/fdm/jsbsim/sensor/gps/vDown_true_mps,/fdm/jsbsim/sensor/pitot/time_us,/fdm/jsbsim/sensor/pitot/presStatic_true_Pa,/fdm/jsbsim/sensor/pitot/presTip_true_Pa,/fdm/jsbsim/sensor/pitot/temp_true_C
20.34,1.110991828897751e-07,-8.712510229481851e-08,2.241265048683991e-08,7.607061126065424e-08,-5.393801443709756e-08,1.545485827694309e-08,0.000579418848384982,-0.002978570709266979,-0.002872144282844516,6.822531719e-20,3.918174151e-05,7.68157604273e-09,1087.78374073,2.505464811186395e-09,1.359694503066701e-09,-7.133055967707003e-09,5.262083399444189e-11,9.646596854651079e-10,3.090522525304579e-09,0.004138841998683815,0.07921438997864265,-6.872464403118173e-10,6.339225028365301,-0.1099451624899024,-31.42942573027419,2.505464811186395e-09,1.359694503066701e-09,-7.133055967707003e-09,1086.301994339056,-56.75776329710941,4.281621781538062e-09,7.066016100140231e-10,-6.338378308911904e-09,4.281621781939919e-09,-1.360191000672452e-09,1.045689666158728e-09,-7.487524562198125e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875672167498537,11.4034004174686,90.00076695418599,0.7036061232494533,-0.07022722074740113,0.07027387473803909,0.7036107896901775,-0.3819603789337523,0.9163778550905114,-0.0630126908480437,0.1019180869817612,-0.3820358386384473,0.9164243224548549,-0.06233324741287064,0.101634863717488,0,0,44.533719491862,44.725800999856,-93.075866,-778344.3252166496,-14896939.97335944,14676417.30568971,-800433.4124455129,-14895769.42660943,14676417.30568971,0.084961137479101,0.68772387877107,935.73195680231,20340000.0000002384,6.33922502460604775,-0.109945162135490229,-31.4294257303052191,20340000.0000002384,0.780612488039262087,-1.62448031584504782,285.420718671593079,-4.14586217004963439e-10,3.18726210245180331e-10,-2.28219748655798859e-09,20340000.0000002384,97943.5179194631201,3.26554937533054432e-18,13.1448486231725621
20.36,1.681767443498327e-07,4.660614228839318e-07,3.564024148347702e-09,-1.833492466224487e-05,0.0001210321115467577,4.004601440363933e-06,0.0005794759258353524,-0.002978017522858702,-0.002872163131372841,9.350519282e-20,4.587000828e-05,8.99280999487e-09,1087.78374072,-8.560030139608144e-09,6.620867023398474e-10,-2.675473193922241e-09,-8.085084101011236e-07,1.177587558576221e-07,2.510630559433028e-08,0.004137941771861449,0.07921448451482817,-2.111868393495087e-07,6.339224218843531,-0.109945046969679,-31.42942570845313,-8.560030139608144e-09,6.620867023398474e-10,-2.675473193922241e-09,1086.302077105045,-56.75617900355873,1.803459707685953e-10,-8.967678762688554e-09,-6.471820079926433e-10,1.803459707855696e-10,-6.621482759680859e-10,-8.920032946196567e-09,-9.30163163549059e-10,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875674491195351,11.40340041572008,90.00076695464156,0.7036061232491996,-0.07022722072267165,0.07027387474128689,0.7036107896926702,-0.3819603789530074,0.9163778550844195,-0.06301269084383118,0.1019180869674984,-0.3820359127708942,0.9164243679026551,-0.06233257914149001,0.1016345851182549,0,0,44.533719491862,44.725800999856,-93.075866,-778322.599175935,-14896941.10849886,14676417.30568971,-800433.4124455129,-14895769.42660943,14676417.30568971,0.085044698961746,0.68772387877107,935.73195680231,20360000.0000002347,6.33922383852963378,-0.109945336909524682,-31.4294265456722712,20360000.0000002347,0.780612488039262087,-1.62448031584504782,285.420718671593079,-2.01822794515072576e-10,-2.71882604200071369e-09,-2.8351373224975317e-10,20360000.0000002347,97943.5179194631201,3.26955640911149208e-18,13.1448486231725621
20.38,1.062272513112681e-07,4.057242806448052e-07,2.329595869570528e-08,4.292404892497868e-06,-2.392816018334772e-05,-1.899795969522848e-07,0.0005794139770234028,-0.002978077860116238,-0.002872143399182163,6.779736025e-20,3.905866054e-05,7.65744603266e-09,1087.78374073,-3.096572890933903e-09,1.590590392316576e-09,-6.820391358132576e-09,1.934773571433555e-07,-3.139377152683309e-08,1.811166318561239e-09,0.004138799752158384,0.079214386701255,5.009121656351923e-08,6.339225228551037,-0.109945197380025,-31.42942573019029,-3.096572890933903e-09,1.590590392316576e-09,-6.820391358132576e-09,1086.302159882711,-56.75459472011269,3.125335847488634e-09,-4.669804086444144e-09,-5.202084714939656e-09,3.12533584778363e-09,-1.590993059749943e-09,-4.383942045630778e-09,-6.073407031724352e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875676783127643,11.40340042979785,90.00076695512128,0.7036061232390791,-0.0702272207953287,0.07027387484149959,0.7036107896856247,-0.3819603789632877,0.9163778550643609,-0.0630126908925845,0.1019180870797016,-0.3820359868942569,0.9164244133360407,-0.06233191092305242,0.1016343066454404,0,0,44.533719491862,44.725800999856,-93.075866,-778300.8731335652,-14896942.2436066,14676417.30568971,-800433.4124455129,-14895769.42660943,14676417.30568971,0.085128260444391,0.68772387877107,935.73195680231,20380000.000000231,6.33922535336198845,-0.109945129469308941,-31.4294256789657354,20380000.000000231,0.780612488039262087,-1.62448031584504782,285.420718671593079,-4.84934684611782512e-10,-1.33622553550826103e-09,-1.85117446326958248e-09,20380000.000000231,97943.5179194631201,3.53887319340201038e-18,13.1448486231725621
20.4,1.148657157137024e-07,1.224212082649349e-07,2.285567765831536e-08,7.73080241886393e-07,-7.836675274845531e-06,6.281463860683567e-08,0.0005794226157360915,-0.002978361163310848,-0.002872143839287175,5.931523172e-20,3.653373457e-05,7.16243457786e-09,1087.78374073,-1.24083170293501e-10,1.450526343537446e-09,-7.012919917954298e-09,1.040312915004416e-07,-5.332931832247034e-09,-8.060809570863364e-10,0.004138595754964251,0.07921438984574498,2.091595739661667e-08,6.339225142081389,-0.1099451726526929,-31.42942573220658,-1.24083170293501e-10,1.450526343537446e-09,-7.012919917954298e-09,1086.302242656611,-56.75301043260212,3.769685093531475e-09,-1.822631500910954e-09,-5.811020374404621e-09,3.769685093888291e-09,-1.450980529313588e-09,-1.508196813264252e-09,-6.849851601527914e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875679213242398,11.4034004352258,90.00076695558469,0.7036061232344445,-0.07022722081401561,0.07027387488946016,0.7036107896836989,-0.3819603789794417,0.9163778550515326,-0.06301269091225677,0.1019180871228622,-0.3820360610232391,0.9164244587761478,-0.06233124267549531,0.101634028103525,0,0,44.533719491862,44.725800999856,-93.075866,-778279.1470895398,-14896943.37868265,14676417.30568971,-800433.4124455131,-14895769.42660943,14676417.30568971,0.085211821927035,0.68772387877107,935.73195680231,20400000.0000002272,6.33922515061247971,-0.109945155656101717,-31.4294256520396402,20400000.0000002272,0.780612488039262087,-1.62448031584504782,285.420718671593079,-4.42258865334781698e-10,-4.59698388682944198e-10,-2.08783476814570857e-09,20400000.0000002272,97943.5179194631201,2.69436931097864645e-18,13.1448486231725621
20.42,1.16894858114762e-07,9.046339694833592e-09,2.329951411517393e-08,1.386511479231461e-07,-3.268460312398208e-06,3.034916804300768e-08,0.0005794246449268534,-0.002978474538301642,-0.002872143395315023,6.244735941e-20,3.748590437e-05,7.34910736089e-09,1087.78374073,1.28752513579166e-09,1.428606371397954e-09,-7.093006546045536e-09,4.645015509971338e-08,1.154884937681899e-10,1.990057034914673e-10,0.004138424318195015,0.07921440380072431,8.363062950489386e-09,6.339225085291356,-0.1099451685375693,-31.42942573104146,1.28752513579166e-09,1.428606371397954e-09,-7.093006546045536e-09,1086.302325426705,-56.75142614467672,4.0360915809226e-09,-4.69548370457492e-10,-6.123631935557481e-09,4.036091581305706e-09,-1.429084285563155e-09,-1.402888117428706e-10,-7.207455595501215e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875681643166527,11.40340043666995,90.00076695605217,0.7036061232322262,-0.07022722080824485,0.07027387491295621,0.7036107896842414,-0.3819603789977822,0.9163778550422482,-0.06301269091868508,0.1019180871341499,-0.3820361351541809,0.9164245042193018,-0.06233057441465847,0.1016337495296808,0,0,44.533719491862,44.725800999856,-93.075866,-778257.421043859,-14896944.51372702,14676417.30568971,-800433.4124455132,-14895769.42660943,14676417.30568971,0.08529538340968,0.68772387877107,935.73195680231,20420000.0000002235,6.33922508213726932,-0.109945165970685876,-31.42942568529471,20420000.0000002235,0.780612488039262087,-1.62448031584504782,285.420718671593079,-4.35584890239649709e-10,-4.27600298192269609e-11,-2.19683246550877012e-09,20420000.0000002235,97943.5179194631201,2.9216782962850657e-18,13.1448486231725621
20.44,2.220868689694075e-07,-6.659483477847272e-07,7.403562223086731e-10,-2.423950807892082e-05,0.0001509454073803324,1.958687887313643e-06,0.000579529836743818,-0.002979149533097881,-0.002872165954400044,5.654673552e-18,0.0003567095383,6.9932865103e-08,1087.78374073,-1.120750531550963e-08,1.878305283997991e-10,6.902870537543205e-08,1.310567008481305e-06,1.348164500175608e-07,-1.026812717850771e-05,0.004137130236890551,0.07920701297905224,7.146455078183012e-06,6.339226347603756,-0.1099450350227137,-31.4294359997315,-1.120750531550963e-08,1.878305283997991e-10,6.902870537543205e-08,1086.302408198845,-56.74984180071618,-4.914082107571716e-08,5.324011232427869e-09,4.947161034290186e-08,-4.914082108039465e-08,-1.831968190030204e-10,2.661783353185655e-09,6.988195024671609e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875683804459803,11.40340043339744,90.00076695663334,0.7036061232320356,-0.070227220775232,0.07027387490577247,0.7036107896885394,-0.3819603790164878,0.9163778550380679,-0.06301269091054472,0.1019180871071863,-0.3820362092852561,0.9164245496670615,-0.06232990613921605,0.1016334709175311,0,0,44.533719491862,44.725800999856,-93.075866,-778235.6949965226,-14896945.6487397,14676417.30568971,-800433.4124455131,-14895769.42660943,14676417.30568971,0.085378944892325,0.68772387877107,935.73195680231,20440000.0000002198,6.33922436909602904,-0.109945603883416329,-31.4294257245096951,20440000.0000002198,0.780612488039262087,-1.62448031584504782,285.420718671593079,-5.5838390432120631e-11,8.11311566050987672e-10,2.13000184351990643e-08,20440000.0000002198,97943.5179194631201,6.50664826883837535e-16,13.1448486231725621
20.46,1.908839326339598e-07,-5.201914064188718e-07,7.477521711838189e-09,-1.27029710791785e-05,0.0001390298970212781,2.152574317813765e-07,0.0005794986335221715,-0.002979003776284877,-0.002872159217159797,7.153130899e-18,0.0004011982589,7.86548738182e-08,1087.78374073,-1.293481953005424e-08,6.124219502642979e-10,7.758159935469813e-08,1.325574650490343e-06,5.890858999213489e-08,-1.138667369346541e-05,0.004136770445775642,0.07920630023547781,7.971586802490993e-06,6.339226359743122,-0.1099451123308789,-31.429437118856,-1.293481953005424e-08,6.124219502642979e-10,7.758159935469813e-08,1086.302490963271,-56.74825750632414,-5.556258896709216e-08,5.639632388932752e-09,5.538576016582211e-08,-5.556258897239571e-08,-6.072096601705387e-10,2.659607139094395e-09,7.860755028772957e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875686356737028,11.40340042817205,90.00076695708734,0.7036061232340625,-0.07022722072774935,0.07027387488907652,0.7036107896930143,-0.381960379039484,0.9163778550343061,-0.06301269089452866,0.1019180870652497,-0.3820362834204078,0.9164245951147466,-0.06232923785586446,0.1016331922903511,0,0,44.533719491862,44.725800999856,-93.075866,-778213.9689475311,-14896946.78372069,14676417.30568971,-800433.4124455131,-14895769.42660943,14676417.30568971,0.08546250637497,0.68772387877107,935.73195680231,20460000.0000002123,6.33922458388451826,-0.1099454776114141,-31.4294257985927281,20460000.0000002123,0.780612488039262087,-1.62448031584504782,285.420718671593079,-1.85077504419980227e-10,8.10648255995971541e-10,2.39595813276999739e-08,20460000.0000002123,97943.5179194631201,6.52188635306036914e-16,13.1448486231725621
20.48,7.588853516127987e-08,1.803015097183799e-07,3.12541003904513e-08,1.611189288182575e-05,-1.865132543462313e-05,-1.828466766575461e-06,0.0005793836380972308,-0.002978303283509932,-0.00287213544044105,1.169100058e-20,1.621947507e-05,3.17982627366e-09,1087.78374073,-5.379123696310744e-10,2.084076060688187e-09,2.340635039158001e-09,4.818845166710679e-08,-1.058226506006621e-07,-1.230498554980101e-06,0.004137795434615099,0.07921364958539168,9.301719441634493e-07,6.33922508227954,-0.1099452786025469,-31.42942696269573,-5.379123696310744e-10,2.084076060688187e-09,2.340635039158001e-09,1086.302573719471,-56.74667327286716,-3.169330347947422e-09,-5.100867662019629e-11,2.530580767407732e-10,-3.169330348250784e-09,-2.083916863789395e-09,-6.45138341348598e-11,2.400921406805543e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875689165009776,11.40340042801814,90.0007669574707,0.7036061232335719,-0.07022722070979152,0.07027387490513505,0.7036107896937884,-0.3819603790617886,0.9163778550251721,-0.06301269089462064,0.1019180870642495,-0.3820363575546951,0.9164246405565841,-0.06232856958859179,0.1016329137040539,0,0,44.533719491862,44.725800999856,-93.075866,-778192.2428968844,-14896947.91867,14676417.30568971,-800433.4124455132,-14895769.42660943,14676417.30568971,0.085546067857615,0.68772387877107,935.73195680231,20480000.0000002086,6.33922535957638278,-0.109944984756870534,-31.429425821521793,20480000.0000002086,0.780612488039262087,-1.62448031584504782,285.420718671593079,-6.35177860083007733e-10,-1.96638166443052696e-11,7.31800844794329437e-10,20480000.0000002086,97943.5179194631201,3.1769002781318714e-18,13.1448486231725621
20.5,1.072208925129238e-07,4.376071365509853e-08,2.509183677597562e-08,5.589125795378137e-06,-7.555374707180938e-06,-6.131056224935827e-08,0.0005794149705318214,-0.002978439824429499,-0.002872141602561816,4.825465662e-20,3.295190813e-05,6.46021790608e-09,1087.78374073,1.113507630377244e-09,1.744846384710409e-09,-6.119642738341359e-09,3.418199426445357e-08,-3.696493781901733e-08,-1.22327808458829e-07,0.004137922982395628,0.07921437199721187,1.173496680384467e-07,6.339225069414274,-0.1099452110919903,-31.42942585429444,1.113507630377244e-09,1.744846384710409e-09,-6.119642738341359e-09,1086.302656478608,-56.74508899004449,3.117393546713251e-09,-4.217987063680325e-10,-5.642548956139995e-09,3.11739354701247e-09,-1.745258750320975e-09,-1.184219877025363e-10,-6.218879603702095e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875691620500347,11.40340043009916,90.00076695799804,0.7036061232306114,-0.070227220707811,0.07027387493266184,0.7036107896942921,-0.3819603790799409,0.9163778550152433,-0.06301269090362861,0.1019180870804424,-0.3820364316846397,0.9164246859971464,-0.06232790133020257,0.1016326351348988,0,0,44.533719491862,44.725800999856,-93.075866,-778170.5168445824,-14896949.05358762,14676417.30568971,-800433.4124455131,-14895769.42660943,14676417.30568971,0.085629629340259,0.68772387877107,935.73195680231,20500000.0000002049,6.33922515770183637,-0.109945100190966746,-31.4294257582941619,20500000.0000002049,0.780612488039262087,-1.62448031584504782,285.420718671593079,-5.31954867097833398e-10,-3.60950218517330699e-11,-1.89551450320839867e-09,20500000.0000002049,97943.5179194631201,2.74290575175810956e-18,13.1448486231725621
20.52,1.207689415971336e-07,-2.8097046345321e-08,2.485241521105061e-08,1.26903935232115e-06,-2.476691141645352e-06,5.211795135903962e-08,0.0005794285185623755,-0.002978511682317245,-0.002872141841855451,6.369971481e-20,3.785992048e-05,7.42243317726e-09,1087.78374073,1.808213523747122e-09,1.573179175161941e-09,-7.024812126044211e-09,2.281586490941774e-08,-7.470379925766935e-09,-9.651225505774894e-09,0.004137821687102129,0.07921443702161181,1.729533233296721e-08,6.339225058127913,-0.1099451829910615,-31.42942574160118,1.808213523747122e-09,1.573179175161941e-09,-7.024812126044211e-09,1086.302739236265,-56.74350470184041,3.958344120820742e-09,4.676858840695536e-11,-6.278681294143836e-09,3.95834412120173e-09,-1.573659490459461e-09,3.836039911693406e-10,-7.243545959141242e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875694160576536,11.40340043024654,90.00076695850242,0.7036061232290287,-0.0702272206934241,0.07027387494884935,0.7036107896957889,-0.3819603790998491,0.9163778550067498,-0.06301269090593312,0.1019180870812956,-0.3820365058161257,0.9164247314386514,-0.06232723306507569,0.1016323565503487,0,0,44.533719491862,44.725800999856,-93.075866,-778148.7907906253,-14896950.18847356,14676417.30568971,-800433.4124455131,-14895769.42660943,14676417.30568971,0.085713190822904,0.68772387877107,935.73195680231,20520000.0000002012,6.33922506993860502,-0.109945157954790262,-31.4294257201629641,20520000.0000002012,0.780612488039262087,-1.62448031584504782,285.420718671593079,-4.79651412692043864e-10,1.16922496508414997e-10,-2.2078328083462506e-09,20520000.0000002012,97943.5179194631201,3.00827989322392029e-18,13.1448486231725621
20.54,1.249239443835229e-07,-5.878005905045765e-08,2.522134062646107e-08,-1.186912342512438e-05,-0.0001218902318336952,4.202362973210543e-06,0.0005794326734967531,-0.002978542365460122,-0.002872141472809653,6.6869825e-20,3.879055977e-05,7.60488490654e-09,1087.78374073,2.156834720417807e-09,1.544451255514206e-09,-7.127202028138483e-09,-1.601005573983368e-06,1.044275255435156e-07,1.533780104721228e-05,0.004139714148815907,0.07922522837145551,-1.083803971498043e-05,6.339223433842005,-0.1099450725132977,-31.42941039424192,2.156834720417807e-09,1.544451255514206e-09,-7.127202028138483e-09,1086.302821991458,-56.74192041299737,4.097548319925978e-09,3.624056496904364e-10,-6.396329756590543e-09,4.097548320321456e-09,-1.544942800752509e-09,7.050991388275578e-10,-7.412844352485083e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.4196806848,0.68772388249636,0.003875696749014627,11.40340042940192,90.00076695900971,0.7036061232280658,-0.07022722067265089,0.07027387495924102,0.7036107896978823,-0.3819603791206876,0.9163778549989777,-0.06301269090491179,0.1019180870742325,-0.3820365799483331,0.9164247768803881,-0.0623265647965893,0.1016320779578275,0,0,44.533719491862,44.725800999856,-93.075866,-778127.0647350129,-14896951.32332781,14676417.30568971,-800433.4124455131,-14895769.42660943,14676417.30568971,0.085796752305549,0.68772388249636,935.73195680231,20540000.0000001974,6.33922504444175683,-0.109945172730975246,-31.429425720096333,20540000.0000001974,0.780612488039261976,-1.62448031584504782,285.420718672728526,-4.70898565669364803e-10,2.14914217514639629e-10,-2.2594349586374533e-09,20540000.0000001974,97943.5179194498342,3.1729989265528093e-18,13.1448486231651724
20.56,2.842527547554667e-07,-1.16164942616065e-07,9.475835343952247e-09,-5.941738713396725e-05,4.403501703002256e-05,5.532491779197719e-06,0.000579592002096462,-0.002978599750456284,-0.002872157218241469,4.446201149e-19,0.0001000242968,1.96097522e-08,1087.78374073,-1.326177871755298e-09,-6.771102314923661e-10,-1.955313671337306e-08,4.733726157480231e-07,4.073513510532978e-07,1.615694782486761e-06,0.004138393369840065,0.07921518961238165,-1.333265481004431e-06,6.339225506225302,-0.1099447708166738,-31.42942411675125,-1.326177871755298e-09,-6.771102314923661e-10,-1.955313671337306e-08,1086.302904737815,-56.7403361302357,1.374038918464825e-08,-5.856188913398462e-09,-1.270626372348084e-08,1.374038918597806e-08,6.758567347862216e-10,-5.165956930734477e-09,-1.890498579862042e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875698986826946,11.40340042576554,90.00076695956206,0.7036061232283222,-0.07022722063691626,0.07027387495031057,0.7036107897021796,-0.3819603791402256,0.9163778549948626,-0.06301269089525964,0.1019180870444983,-0.3820366540790196,0.9164248223252881,-0.06232589651943622,0.1016317993425822,0,0,44.533719491862,44.725800999856,-93.075866,-778105.3386777454,-14896952.45815038,14676417.30568971,-800433.4124455128,-14895769.42660943,14676417.30568971,0.085880313788194,0.68772387877107,935.73195680231,20560000.0000001937,6.33922465609983199,-0.109945931274307032,-31.4294302460525081,20560000.0000001937,0.780612488039262087,-1.62448031584504782,285.420718671593079,2.06001132762840353e-10,-1.5745836724878687e-09,-5.76223967141950451e-09,20560000.0000001937,97943.5179194631201,5.43035865653821686e-17,13.1448486231725621
20.58,1.88461777970025e-07,-6.708684944779776e-08,2.522329547682342e-08,-2.038826851661773e-05,1.082566081372959e-05,1.767689452148304e-07,0.0005794962110794306,-0.002978550672506796,-0.002872141470641264,7.831619623e-20,4.19794502e-05,8.23006651887e-09,1087.78374073,9.567553573753534e-10,6.966092268818652e-10,-8.144528818545063e-09,1.430875433856609e-07,1.385764973743653e-07,1.280909753519147e-07,0.004137618829560151,0.07921442445181624,-1.648142292781651e-07,6.339225175770506,-0.1099450411599124,-31.42942560438768,9.567553573753534e-10,6.966092268818652e-10,-8.144528818545063e-09,1086.302987492907,-56.73875183459029,5.234914546959056e-09,-1.010306790949e-09,-6.269684583805441e-09,5.23491454746709e-09,-6.971511507738009e-10,-6.724312711957729e-10,-8.172870448625786e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875701844733593,11.40340042546007,90.00076696004709,0.7036061232273308,-0.07022722061778539,0.07027387496568095,0.7036107897036404,-0.3819603791629384,0.91637785498571,-0.06301269089561719,0.1019180870419702,-0.3820367282126982,0.9164248677646708,-0.06232522825226347,0.1016315207544864,0,0,44.533719491862,44.725800999856,-93.075866,-778083.6126188232,-14896953.59294126,14676417.30568971,-800433.4124455129,-14895769.42660943,14676417.30568971,0.085963875270839,0.68772387877107,935.73195680231,20580000.00000019,6.33922484969090494,-0.109945454304258186,-31.4294259496780555,20580000.00000019,0.780612488039262087,-1.62448031584504782,285.420718671593079,-2.12491670755854511e-10,-2.04957051460471588e-10,-2.4910909127411397e-09,20580000.00000019,97943.5179194631201,1.41232851221995071e-18,13.1448486231725621
